p_date,sostype,refer_domain,pv,page_uv
20190620,,192.168.1.99,15,3
20190618,,blog.sina.com.cn,6,5
20190615,,h5.qzone.qq.com,3,3
20190620,,bbs.runbible.cn,2,2
20190617,,sports.sohu.com,1,1
20190617,,zc.danews.cc,1,1
20190620,iphone,blog.sina.cn,2,1
20190616,android,kuaibao.qq.com,3394,1681
20190614,android,zsb.chd.edu.cn,2,1
20190614,,adm.bjtxmj.com,61,3
20190615,,live.qq.com,2,1
20190617,android,10.84.131.49,2,1
20190614,android,www.dapengedu.com,1,1
20190618,iphone,www.google.com.hk,699,625
20190616,,www.google.com.au,37,35
20190618,android,nativeapp.toutiao.com,26,23
20190620,,jc.danews.cc,7,5
20190619,android,new.ihang360.com,2,1
20190617,,www.google.ie,1,1
20190618,,www.myunmei.com,2,2
20190620,,cl.ht.xj.yuqing.pro,3,3
20190615,,www.google.co.uk,21,21
20190614,iphone,www.google.hu,1,1
20190619,,ts1.m.sm.cn,1,1
20190620,,v.qq.com,1,1
20190620,,iciba.com,1,1
20190618,,gotrip.zjol.com.cn,1,1
20190617,iphone,www.google.es,37,30
20190614,,786.yuqing.pro,1,1
20190620,android,172.16.0.100,1,1
20190616,,106.12.98.228,1,1
20190614,,www.google.com.hk,442,410
20190615,android,news.qq.com,130,112
20190618,,wx.qq.com,72,21
20190618,android,www.google.com.au,7,7
20190615,,autohome.com.cn,1,1
20190618,,sina.com.cn,1,1
20190619,,www.ejianmedia.com,170,90
20190615,,fj.qq.com,54,23
20190615,,vyi.wangzherongyao.cn,2028,27
20190614,,r.search.yahoo.com,1,1
20190616,iphone,www.whcsjd.com,1,1
20190620,,rw.shuaxin.ltd,1,1
20190616,android,mp.weixinbridge.com,25,20
20190615,android,www.wangid.com,13,12
20190614,,service.qq.com,1,1
20190620,,liuliangpingtai.com,2,2
20190617,,www.suducha.com,1,1
20190620,,www.pinterest.de,2,1
20190616,,www.google.it,2,2
20190617,,www.ishujubao.com,1,1
20190614,iphone,www.google.com.sg,222,197
20190614,android,www.baidu.com,41,35
20190617,,admin.sipaphoto.com,9,2
20190618,android,weixin.cos.99.com,20,14
20190614,,www.google888.org,2,2
20190617,,bbs.dzwww.com,1,1
20190617,,cs.fiplus.cn,3,3
20190617,,zy.peopleyun.cn,1,1
20190614,iphone,so.m.sm.cn,1651,1593
20190615,,9.24.23.94,1,1
20190620,,www.google.co.jp,25,23
20190615,android,en.m.wikipedia.org,1,1
20190617,,meio.applinzi.com,3,2
20190617,android,192.168.90.180,1,1
20190620,,www.pinterest.fr,1,1
20190617,,ga.shg.qhd.he.yuqing.pro,2,1
20190615,iphone,www.urlshare.cn,6,2
20190619,,www.snnu.edu.cn,1,1
20190615,iphone,m.sogou.com,1964,1854
20190616,,so.m.sm.cn,271,256
20190620,android,weibo.cn,1,1
20190617,android,www.100pei.com,1,1
20190616,android,www.sogou.com,4,4
20190620,,zb.mangsou.com,48,8
20190620,android,c.tieba.baidu.com,8,8
20190616,,www.google.ie,3,2
20190619,,www.leemei.cn,6,2
20190614,,ga.cx.hd.he.police.yuqing.pro,1,1
20190614,,www.zhiyurw.com,1,1
20190615,,www.axhu.cn,1,1
20190614,android,cnews.qq.com,581,514
20190618,iphone,wap.sogou.com,70,68
20190618,,wemedia.webdev.com,1,1
20190617,,www.haobrowser.com,1,1
20190618,,keep.google.com,1,1
20190620,,www.yizhuan5.com,2,1
20190620,iphone,www.google.co.id,1,1
20190617,,m.baidu.com,927,854
20190619,,meijiehz.com,7,4
20190620,,m.sp.sm.cn,2,2
20190619,,www.myzaker.com,1,1
20190620,android,cd.qq.com,46,9
20190620,,info_platform.wsd.com,41,3
20190620,,blog.sina.com.cn,12,7
20190619,,bend-jios.wisers.com,4,4
20190618,,skynet.qq.com,2696,98
20190619,android,m.sp.sm.cn,34,33
20190619,iphone,m.sp.sm.cn,13,12
20190616,android,www.google.co.nz,6,5
20190614,,www.cduestc.cn,1,1
20190614,iphone,www.google.co.id,3,3
20190619,,pushsys.wsd.com,31,6
20190615,,wsjkq.cq.yuqing.pro,1,1
20190617,android,192.168.10.252,1,1
20190617,,www.woyuqing.cn,2,2
20190620,,coral.qq.com,938,739
20190618,,www.bing.com,1,1
20190619,,www.rongtoudai.cn,1,1
20190614,android,10.91.200.211,1,1
20190615,iphone,www.google.ch,4,4
20190616,iphone,www.google.nl,6,5
20190618,,www.google.nl,4,4
20190614,,www.xsyqlink.com,2,1
20190614,,www.google.co.in,2,2
20190617,,www.sinomach.com.cn,1,1
20190616,,js.qq.com,2,2
20190617,,180.97.80.157,1,1
20190618,iphone,www.google.pt,2,1
20190618,android,www.google.com.sg,14,14
20190615,,www.google.co.nz,5,5
20190616,,www.zjc.edu.cn,5,3
20190614,,dreamreader.webdev.com,5,5
20190619,,hy.izhonghong.com,1,1
20190614,iphone,www.google.lk,1,1
20190617,,dzsjcj.sddzinfo.com,1,1
20190614,,yuqing.sina.com,1,1
20190620,,test.cnews.qq.com,2,1
20190614,,sh.xt.he.topic.yuqing.pro,2,1
20190618,,10.51.143.176,2,1
20190620,,xwy.moqimedia.com,1,1
20190620,android,www.google.co.kr,2,2
20190620,iphone,www.google.kz,1,1
20190617,iphone,www.google.co.nz,29,25
20190615,,copyright.om.webdev.com,3,1
20190615,android,10.96.19.2,1,1
20190615,iphone,www.google.at,2,2
20190620,iphone,www.sc.hrss.gov.cn,2,2
20190614,android,www.google.co.th,1,1
20190619,,www.meijiequan.com,5,4
20190615,,mail.126.com,12,3
20190617,,m.weibo.cn,1,1
20190616,,www.etan.vip,2,1
20190614,,s.weibo.com,210,196
20190617,android,www.google.by,1,1
20190617,,rw.zui5.com,1,1
20190615,,www.dapengjiaoyu.com,3,3
20190618,,jt.by.gs.yuqing.pro,1,1
20190615,,www.google.co.jp,26,20
20190616,,sh.qq.com,1,1
20190618,android,10.18.89.2,1,1
20190614,iphone,new.ihang360.com,1,1
20190619,android,medium.com,1,1
20190615,,ms.sc.topic.yuqing.pro,1,1
20190619,,hhq.kz.xj.yuqing.pro,1,1
20190620,,www.smile2012.com,5,3
20190615,,cq.house.qq.com,1,1
20190618,,www.pinterest.com,3,3
20190616,iphone,m.bjtuowei.net,2,1
20190617,,www.huyaruanwen.com,4,2
20190617,,www.hqlxtys.com,1,1
20190617,iphone,qzs.qq.com,1,1
20190614,,wx2.qq.com,61,16
20190620,,zhishu.oa.com,3,2
20190615,,www.ishujubao.com,5,2
20190618,android,10.31.254.65,1,1
20190618,android,m.zimeiti.renrensousuo.com,1,1
20190614,,lintongpolice.yuqing.pro,1,1
20190618,,huyaruanwen.com,9,3
20190616,,binxianpolice.topic.yuqing.pro,1,1
20190614,android,www.google.es,2,2
20190616,iphone,www.mugeda.com,1,1
20190614,,www.zzzaxf.icoc.bz,1,1
20190617,,www.cjzzc.com,7,3
20190617,,www.qjcckdzf.com,2,1
20190618,,ms.sc.yuqing.pro,1,1
20190616,,www.google.com.sg,34,29
20190614,android,\N,50,47
20190619,android,192.168.90.180,3,3
20190616,android,res.imtt.qq.com,1,1
20190618,,linkgou.com,13,3
20190617,android,10.22.112.93,32,1
20190616,android,ts1.m.sm.cn,1,1
20190618,iphone,www.google.com.mx,2,2
20190619,android,pinterest.com,76,76
20190619,android,search.yahoo.co.jp,2,2
20190616,iphone,getpocket.com,1,1
20190614,,www.letsnada.com,2,2
20190618,android,www.dapengjiaoyu.com,3,3
20190615,android,172.16.40.11,2,1
20190618,,caup.cn,2,2
20190618,android,zhangfensir.com,1,1
20190617,android,www.baidu.com,35,32
20190617,,www.letsnada.com,1,1
20190616,,m.yz.sm.cn,1,1
20190620,,huyaruanwen.com,1,1
20190617,,weibo.cn,1,1
20190615,android,m.sm.cn,659,632
20190615,,www.openurls.net,2,1
20190614,iphone,v.qq.com,1,1
20190620,android,3g.sogou.com,1,1
20190614,,xianga.yuqing.pro,3,2
20190619,,nfyq.hzfanews.com,1,1
20190619,iphone,www.google.ro,1,1
20190619,android,www.google.co.uk,1,1
20190620,,tools.int800.com,225,46
20190617,,tools.int800.com,201,36
20190614,,h5.qzone.qq.com,7,3
20190615,,180.97.80.145,1,1
20190620,android,h5.qzone.qq.com,2,2
20190617,,xn--flw351e.tv,2,2
20190615,android,www.google.com.vn,2,1
20190620,,www.facebook.com,1,1
20190619,iphone,www.dapengjiaoyu.com,2,2
20190617,,jsproxy.tk,1,1
20190617,,www.hgu.edu.cn,1,1
20190614,,www.google.se,1,1
20190614,,mail.hichina.com,3,1
20190616,,www.cjmjw.cn,1,1
20190619,,policy.news.webdev.com,1,1
20190617,android,m.weibo.cn,58,51
20190615,iphone,www.google.de,49,46
20190618,,dev.model2.com,7,1
20190617,,cm.ijiebao.com,3,2
20190619,android,www.google.com.sg,10,8
20190615,,vip.xinwenyun.com.cn,2,1
20190618,android,www.google.com.tr,1,1
20190616,,shunya.gstai.com,1,1
20190620,,audit.cms.webdev.com,92,8
20190615,android,www.dd-xx.com,2,2
20190620,,translate.google.com,1,1
20190620,,r.cnews.qq.com,5,1
20190620,,transition.meltwater.com,4,3
20190618,,www.camsingglobal.com,3,1
20190616,,blog.sina.com.cn,2,2
20190619,android,192.168.101.3,3,3
20190620,,info.corp.qihoo.net,25,2
20190614,,finance.qq.com,1,1
20190617,,www.zhiyurw.com,2,1
20190619,,ffbxd46266c912c64a9784a02dca028c61f2spcfoonf90f0q65vp.ffbx.oca.swupl.edu.cn,1,1
20190615,,tools.int800.com,130,16
20190617,android,task.www.sogou.com,1,1
20190620,,fanqiang.yanke.info,1,1
20190620,,9.24.140.7,402,1
20190620,,wx2.qq.com,79,17
20190619,iphone,www.google.iq,1,1
20190618,,so.om.webdev.com,33,5
20190616,android,m.i2d1kc.cn,1,1
20190619,,hume.google.com,1,1
20190618,,222.132.79.74,4,1
20190618,,rec.webdev.com,10,4
20190618,android,om.qq.com,1,1
20190618,,192.168.1.13,8,2
20190618,,news.qq.com,10,7
20190614,android,www.kj-jt.com,1,1
20190617,,www.meijiequan.com,9,7
20190616,android,www.google.pt,1,1
20190617,,zhihui.countrygarden.com.cn,1,1
20190617,,www.scdzj.gov.cn,2,2
20190614,android,10.10.10.222,2,1
20190615,iphone,yz.m.sm.cn,129,124
20190619,,js.qq.com,19,16
20190614,android,c.tieba.baidu.com,8,8
20190614,,annotation.cloud.qiyi.domain,1,1
20190614,,www.google.de,21,21
20190619,android,m.jaray.com.cn,1,1
20190618,android,m.yz2.sm.cn,6,4
20190618,,cwiki.comjia.com,1,1
20190614,android,vcard.xmheigu.com,3,1
20190620,,s.weibo.com,199,181
20190617,,www.gnet.com.cn,1575,30
20190619,,bl.xiezuodaren.com,15,4
20190619,,exec.miaojian.net,4,3
20190615,,snp.oa.com,10,3
20190616,,www.cngadget.cn,1,1
20190619,,www.cjzzc.com,2,2
20190614,android,baike.baidu.com,1,1
20190620,android,www.lhmc.edu.cn,1,1
20190620,android,www.micp.org.cn,2,1
20190615,,192.168.1.187,198,198
20190617,iphone,www.google.co.jp,101,94
20190617,,nu.g3user.com,7,4
20190617,,www.ruizhicb.com,3,2
20190614,android,111.208.95.174,2,2
20190620,android,www.google.com.my,29,28
20190619,android,192.168.5.250,1,1
20190619,android,m.lfxhzxo.cn,1,1
20190620,,219.141.126.198,1,1
20190618,android,cnews.qq.com,1922,1487
20190618,,www.cjmjw.cn,9,6
20190618,iphone,www.google.co.th,6,6
20190618,android,www.51taojinge.com,3,2
20190620,iphone,1.1.1.3,1,1
20190618,,search.yahoo.co.jp,1,1
20190614,,zhihui.countrygarden.com.cn,1,1
20190618,,cdposs.webdev.com,235,39
20190618,,manage.news.wsd.com,247,2
20190617,,www.zjc.edu.cn,2,1
20190620,android,www.google.co.th,1,1
20190615,android,www.google.co.nz,4,4
20190614,android,www.zh-google.com,1,1
20190619,,images.wjbaike.site,3,3
20190620,,qhhaidongpolice.yuqing.pro,1,1
20190618,,www.8dmd.cn,1,1
20190620,,hn.qq.com,32,32
20190620,android,m.sp.sm.cn,28,28
20190619,android,m.lpmy8.cn,3,2
20190618,android,zh.m.wikipedia.org,2,2
20190616,,yqt.mala.cn,2,2
20190616,,www.douban.com,4,4
20190620,,106.12.98.228,1,1
20190618,,www.google1s.com,1,1
20190620,,cop.om.webdev.com,7,2
20190620,,rw.xingniuyun.com,1,1
20190620,android,m.nmmdzq.cn,1,1
20190615,,cq.qq.com,176,137
20190615,iphone,www.google.com.tw,509,454
20190616,,l.facebook.com,1,1
20190616,,www.lofter.com,1,1
20190615,iphone,www.google.com.ph,7,6
20190620,android,google.chn.moe,1,1
20190616,,t.co,1,1
20190618,,yibin.yuqing.pro,2,2
20190620,android,10.1.50.252,2,1
20190615,,zx.uchuanmei.com,2,1
20190619,,crm.om.webdev.com,986,45
20190617,,vyi.wangzherongyao.cn,1361,22
20190616,,www.google.co.kr,10,9
20190619,,zc.danews.cc,3,2
20190615,,www.openurls.com.cn,57,5
20190615,,kuche.aks.xj.yuqing.pro,1,1
20190620,,d1xz.net,1,1
20190617,,hl.yc.nx.topic.yuqing.pro,1,1
20190619,,www.google.ca,62,57
20190617,,180.97.80.174,2,2
20190614,,www.yqt365.com,15,12
20190618,,47.93.53.62,2,1
20190617,iphone,search.yahoo.co.jp,7,3
20190619,iphone,www.google.kz,1,1
20190617,,media.yunshizhi.com,3,3
20190620,,www.google.com,3771,3590
20190615,,www.google.de,12,12
20190617,,nmis.baijiahao.baidu.com,123,6
20190618,android,www.sqsyy.com,2,1
20190616,,m.weibo.cn,1,1
20190618,,g3.luciaz.me,1,1
20190614,android,10.251.0.1,2,2
20190620,,www.pinterest.es,1,1
20190619,iphone,baidu.com,23,22
20190616,,yz.m.sm.cn,6,6
20190614,,docs.qq.com,116,14
20190614,,bytedance.feishu.cn,16,2
20190619,,www.dapengjiaoyu.com,3,3
20190619,android,www.xsyqlink.com,1,1
20190616,android,vcard.xmheigu.com,5,1
20190618,,yanan.topic.yuqing.pro,1,1
20190616,iphone,www.google.ro,2,2
20190614,android,link.zhihu.com,16,16
20190618,iphone,qzs.qq.com,2,2
20190620,,lego.wsd.oa.com,26,1
20190616,android,111.208.95.174,1,1
20190616,,2018.ziyouhuanxiang.com,4,1
20190614,,zh.wikipedia.org,7,7
20190615,iphone,www.google.pt,3,3
20190619,,1.1.1.3,2,2
20190617,android,10.133.248.74,1,1
20190619,,pubg.qq.com,1,1
20190620,,ss.miaojian.net,1,1
20190620,iphone,www.google.com.sg,210,189
20190619,,p.kp.webdev.com,2536,42
20190618,iphone,m.sp.sm.cn,15,15
20190620,,www.sinomach.com.cn,1,1
20190614,iphone,m.sogou.com,1959,1851
20190614,iphone,www.google.com.au,239,219
20190620,,xian.qq.com,3,3
20190619,,fj.qq.com,56,36
20190617,,wiki.mbalib.com,1,1
20190618,android,www.google.com.vn,1,1
20190619,android,10.255.255.2,1,1
20190614,,www.google.com.vn,3,3
20190620,android,m5.baidu.com,8,8
20190616,,wiki.dudiangushi.com,8,1
20190619,,www.huiyumedia.com,3,1
20190620,iphone,www.google.fi,1,1
20190617,android,www.google.com.tw,52,49
20190614,,wxtc.vip450.com,2,2
20190616,iphone,new.ihang360.com,4,4
20190619,iphone,www.myzaker.com,1,1
20190614,,ga.cm.km.yn.yuqing.pro,1,1
20190614,,equalocean.com,1,1
20190619,,mp.weixinbridge.com,3,1
20190618,android,www.google.com,3730,3455
20190614,android,m.zhibo8.cc,10,10
20190617,,mail.qq.com,35,13
20190614,,pubg.qq.com,4,2
20190614,,translate.googleusercontent.com,13,7
20190614,iphone,m.yz.sm.cn,2,2
20190615,,www.niucode.com,3,1
20190619,android,link.tagalta.com,2,2
20190617,,kbad.druidshow.wsd.com,1,1
20190618,,www.facebook.com,7,7
20190620,,bend-jios.wisers.com,1,1
20190615,,diogenic-minuses.000webhostapp.com,2,2
20190617,,www.xinwentg.com,1,1
20190619,iphone,mobile.gsdata.cn,1,1
20190619,android,bro-res2.flyme.cn,1,1
20190615,,www.ruanwenbang.com,1,1
20190615,android,www.quora.com,1,1
20190617,,172.16.40.11,1,1
20190615,,blog.sina.com.cn,6,6
20190620,,sh.qq.com,5,5
20190620,,125.39.139.13,2,1
20190614,,1.1.1.2,2,2
20190615,android,m.fudaojun.com,1,1
20190619,,cd.qq.com,3599,1758
20190619,,ht4rz.com,7,2
20190620,iphone,www.google.pl,2,2
20190619,android,smartbox.html5.qq.com,15,6
20190616,iphone,www.google.pl,1,1
20190620,,fengt-t.github.io,1,1
20190617,,mp.weixin.qq.com,1,1
20190615,,www.zuanke8.com,116,112
20190617,android,mp.weixin.qq.com,4,4
20190620,,cache.baiducontent.com,5,5
20190619,,finance.qq.com,1,1
20190617,,shimo.im,3,2
20190615,,haodf.com,1,1
20190619,android,192.168.11.5,1,1
20190617,,www.shirenmedia.com,3,1
20190618,,exmail.qq.com,11,6
20190618,,weibo.com,1,1
20190614,android,m.db.house.qq.com,1,1
20190618,android,kuaibao.qq.com,7768,5471
20190618,,www.huashilm.com,1,1
20190619,,xianga.yuqing.pro,1,1
20190619,,zm.wangzherongyao.cn,20,1
20190620,,mobi.huigoufang.com,1,1
20190616,,monitor.admin.weibo.com,1,1
20190614,,www.smart-icloud.com,1,1
20190617,,www.huaxianiu.com,2,2
20190617,android,10.255.255.2,2,1
20190615,,www.fagao88.com,1,1
20190619,,report.51wyq.cn,1,1
20190615,android,mobile.gsdata.cn,2,2
20190619,,huyaruanwen.com,4,3
20190619,iphone,wap.baidu.com,1,1
20190617,,ys.cz.he.yuqing.pro,3,1
20190614,,106.12.98.228,1,1
20190614,,www.google.ru,2,2
20190619,android,view.inews.qq.com,176,156
20190615,,172.16.40.11,3,2
20190620,,prportal.bmw.com.cn,4,3
20190620,,737.yuqing.pro,1,1
20190614,,www.facebook.com,3,3
20190619,android,5.1.1.2,1,1
20190620,,lx.meijiequan.com,3,2
20190618,,translate.google.com,2,1
20190618,,yuq.nen.com.cn,5,1
20190618,,zx.uchuanmei.com,1,1
20190620,android,zqvip4.cc,1,1
20190619,iphone,l.instagram.com,1,1
20190618,,bjga.yuqing.pro,1,1
20190619,,xueqiu.com,2,1
20190619,,blog.sina.com.cn,16,8
20190619,iphone,www.google.com.sg,186,173
20190619,,www.google.co.jp,25,23
20190616,android,pic.sogou.com,11,9
20190614,,www.wemtk.com,11,5
20190618,iphone,cn.bing.com,10,10
20190617,,118.25.39.191,1,1
20190615,,yanan.topic.yuqing.pro,1,1
20190617,,ao.tjcu.edu.cn,1,1
20190619,,sx.yuqing.pro,1,1
20190614,iphone,www.google.com,2470,2257
20190619,android,weixin.cos.99.com,18,15
20190614,,ref.gamer.com.tw,1,1
20190619,,m.so.com,12,12
20190617,Unknown,www.google.com.my,1,1
20190617,,www.google.com.br,2,1
20190620,android,10.90.244.238,1,1
20190614,android,yz.m.sm.cn,7841,7218
20190620,iphone,www.baidu.com,39,34
20190619,,coral.webdev.com,33,11
20190617,,1.1.1.3,2,2
20190617,,zixuncooperation.html5.qq.com,4,4
20190618,iphone,m.yz2.sm.cn,1,1
20190616,,172.16.40.11,1,1
20190619,android,192.188.1.3,1,1
20190618,,snp.oa.com,114,8
20190618,,tools.int800.com,262,45
20190616,,www.cpanet.cn,22,18
20190620,,github.com,13,13
20190619,,cuketest.com,1,1
20190614,android,blog.sina.cn,4,3
20190620,,www.sogou.com,1988,1903
20190620,iphone,www.google.com.au,209,193
20190614,,hn.qq.com,43,43
20190618,,media.webdev.com,7,1
20190618,android,m.aabnl.cn,2,2
20190618,,www.google.it,2,2
20190617,,www.google.cz,1,1
20190617,,filecheck.360doc.com,2,1
20190614,,task.yeeyan.org,58,32
20190615,,wxn.qq.com,1,1
20190618,,www.google.dk,1,1
20190617,iphone,url.cn,13,9
20190617,,ivane.lenovo.com,1,1
20190614,,www.meijiehang.com,41,15
20190617,,inews.webdev.com,25,2
20190619,android,www.dapengjiaoyu.com,3,3
20190618,iphone,www.bing.com,1,1
20190614,,cdposs.webdev.com,259,27
20190619,android,3.1.1.10,5,5
20190620,,stat.local.17173.com,2,2
20190619,,info_platform.wsd.com,42,3
20190614,,gaoxin.topic.yuqing.pro,1,1
20190617,,baize.com,3,1
20190619,,translate.googleusercontent.com,6,4
20190616,iphone,www.google.co.th,5,5
20190619,,data.fiplus.cn,1,1
20190615,,61.161.141.99,1,1
20190619,android,m.baidu.com,62367,57807
20190614,,180.97.80.212,1,1
20190620,android,www.google.it,3,3
20190618,,www.axhu.cn,1,1
20190619,,pr010.com,4,2
20190614,,m.zhandou168.com,2,2
20190617,,changwu.yuqing.pro,1,1
20190615,android,192.168.10.252,1,1
20190617,,ainlp.oa.com,4,2
20190620,,nl.pinterest.com,1,1
20190614,,m.facebook.com,1,1
20190614,,ga.jyg.gs.yuqing.pro,1,1
20190616,android,cq.qq.com,1,1
20190619,,www.01-123.com,1,1
20190620,android,view.inews.qq.com,184,177
20190614,,cn.bing.com,16,15
20190616,android,www.immomo.com,2,1
20190619,,reef.webdev.com,50,13
20190620,iphone,m.yz.sm.cn,1,1
20190619,,9.24.140.7,405,2
20190620,android,192.168.90.180,2,2
20190618,,www.vdaifu.com,2,1
20190614,,ys.cz.he.yuqing.pro,1,1
20190620,iphone,www.google.ie,4,4
20190619,,www.searchencrypt.com,1,1
20190618,iphone,forum.purseblog.com,1,1
20190620,,www.google.com.my,29,27
20190614,,sh.qq.com,3,3
20190618,,www.google.fr,7,7
20190619,,www.meipian.cn,1,1
20190620,,www.lzwenhua.info,1,1
20190619,,liuliangpingtai.com,1,1
20190616,android,www.google.com.vn,3,2
20190617,iphone,www.google.com.my,280,249
20190618,,om.qq.com,4900,1790
20190620,,filecheck.360doc.com,4,4
20190620,android,10.1.1.1,3,3
20190619,,mzd.szhgh.com,1,1
20190615,,mapbar.com,1,1
20190618,,www.google.co.jp,28,26
20190617,iphone,mp.weixinbridge.com,11,11
20190620,,ga.df.bj.gz.yuqing.pro,1,1
20190614,,www.shiyongmall.cn,1,1
20190614,android,buluo.qq.com,1,1
20190620,,l.facebook.com,1,1
20190618,android,192.168.11.5,1,1
20190615,android,192.168.103.254,1,1
20190618,,ga.hg.qhd.he.yuqing.pro,1,1
20190617,iphone,www.photoplayhouse.com,1,1
20190616,android,smartbox.html5.qq.com,34,15
20190614,,www.eshow365.com,1,1
20190617,,sports.sina.com.cn,4,3
20190617,,onlinedown.net,1,1
20190614,android,192.168.0.10,1,1
20190616,,www.sinomach.com.cn,1,1
20190618,android,10.64.15.1,1,1
20190616,,www.google.co.nz,9,6
20190616,,test.wangzherongyao.cn,139,5
20190620,android,zh.m.wikipedia.org,3,3
20190619,,ga.wx.cq.yuqing.pro,1,1
20190618,android,www.pinterest.jp,1,1
20190620,android,www.chu.edu.cn,1,1
20190620,,174.127.195.66,1,1
20190617,,yulinga.topic.yuqing.pro,4,1
20190620,,www.google.co.nz,7,5
20190619,android,www.xtxrmyy.cn,1,1
20190614,android,task.yeeyan.org,3,2
20190618,android,10.10.80.240,1,1
20190617,android,westudy.3g.qq.com,1,1
20190617,,app.myzaker.com,1,1
20190620,,r.webdev.com,14,2
20190620,,quanwangmei.com,1,1
20190619,,www.ishujubao.com,2,1
20190615,,180.97.81.68,1,1
20190617,,m.so.com,19,15
20190619,,www.jmxwt.cn,1,1
20190618,iphone,m.yuntui109.cn,1,1
20190615,,www.39935347.cn,1,1
20190616,,zs.tjcu.edu.cn,1,1
20190619,android,feed.theta.sogou.com,61,46
20190617,,bytedance.feishu.cn,29,2
20190615,android,news.gzcc.cn,1,1
20190619,,www.kangtupr.com,2,1
20190619,,lx.meijiequan.com,1,1
20190614,android,www.yuqing.pro,62,56
20190616,,h5.xyookj.com,1,1
20190619,android,www.google.com.ua,1,1
20190618,android,m.toutiao.com,1,1
20190617,,admin.sina.cn,1,1
20190619,,yq.jn001.com,3,2
20190620,,baowen.wangzherongyao.cn,9,1
20190617,android,172.16.2.242,1,1
20190620,,www.myzaker.com,1,1
20190619,iphone,m.sogou.com,1539,1452
20190618,,hn.qq.com,23,23
20190614,,kuai百度,99,55
20190614,,www.eanxin.cn,1,1
20190619,iphone,zh.m.wikipedia.org,2,2
20190615,android,m.yz.sm.cn,178,154
20190615,android,c.tieba.baidu.com,11,9
20190620,,link.zhihu.com,39,38
20190618,,www.google.es,1,1
20190618,android,zb.mangsou.com,254,24
20190616,iphone,nativeapp.toutiao.com,4,3
20190616,,ls.sjz.he.yuqing.pro,1,1
20190620,,kp.webdev.com,630,61
20190617,,www.google.com.mx,1,1
20190620,,mail.163.com,11,1
20190620,,jiguang.webdev.com,2,1
20190620,,credit.om.webdev.com,2,1
20190617,,cq.qq.com,379,310
20190615,android,www.google.com.hk,115,110
20190617,,ydcg.cpylss.com,28,6
20190617,iphone,m.news.liebao.cn,2,2
20190618,iphone,www.google.com.pa,2,2
20190618,iphone,zh.m.wikipedia.org,3,3
20190618,,knownews.centralbanknews.cn,3,1
20190620,,www.ruizhicb.com,7,1
20190620,,yph.ks.xj.yuqing.pro,1,1
20190617,android,202.84.17.49,1,1
20190616,,sys.peopleyuqing.com,1,1
20190614,,www.newspeedo.cn,1,1
20190615,,xian.qq.com,1,1
20190614,,www.ruizhicb.com,6,1
20190615,,yuqing.zhiweidata.com,15,9
20190615,android,m.yz2.sm.cn,4,4
20190617,android,www.zjqyjy.com,2,2
20190620,,m.baidu.com,937,880
20190614,android,1.1.1.2,41,34
20190620,,m.weibo.cn,3,3
20190618,,ga.wj.sjz.he.yuqing.pro,1,1
20190615,,h5.gdtengnan.com,3,1
